2.594956	-.254951
2.598097	-.257592
2.601239	-.260231
2.604381	-.262868
2.607522	-.265503
2.610664	-.268137
2.613805	-.270768
2.616947	-.273397
2.620088	-.276024
2.623230	-.278648
2.626372	-.281271
2.629513	-.283892
2.632655	-.286510
2.635796	-.289126
2.638938	-.291739
2.642080	-.294351
2.645221	-.296960
2.648363	-.299566
2.651504	-.302171
2.654646	-.304772
2.657788	-.307372
2.660929	-.309969
2.664071	-.312563
2.667212	-.315155
2.670354	-.317745
2.673496	-.320332
2.676637	-.322916
2.679779	-.325497
2.682920	-.328076
2.686062	-.330653
2.689204	-.333226
2.692345	-.335797
2.695487	-.338365
2.698628	-.340931
2.701770	-.343493
2.704911	-.346053
2.708053	-.348610
2.711195	-.351164
2.714336	-.353715
2.717478	-.356263
2.720619	-.358808
2.723761	-.361350
2.726903	-.363889
2.730044	-.366425
2.733186	-.368958
2.736327	-.371488
2.739469	-.374015
2.742611	-.376539
2.745752	-.379059
2.748894	-.381576
2.752035	-.384090
2.755177	-.386601
2.758319	-.389109
2.761460	-.391613
2.764602	-.394114
2.767743	-.396611
2.770885	-.399105
2.774027	-.401596
2.777168	-.404083
2.780310	-.406567
2.783451	-.409048
2.786593	-.411525
2.789734	-.413998
2.792876	-.416468
2.796018	-.418934
2.799159	-.421397
2.802301	-.423855
2.805442	-.426311
2.808584	-.428762
2.811726	-.431210
2.814867	-.433655
2.818009	-.436095
2.821150	-.438532
2.824292	-.440964
2.827434	-.443393
2.830575	-.445819
2.833717	-.448240
2.836858	-.450657
2.840000	-.453071
2.843142	-.455480
2.846283	-.457886
2.849425	-.460287
2.852566	-.462685
2.855708	-.465078
2.858850	-.467467
2.861991	-.469853
2.865133	-.472234
2.868274	-.474611
2.871416	-.476983
2.874557	-.479352
2.877699	-.481716
2.880841	-.484076
2.883982	-.486432
2.887124	-.488784
2.890265	-.491131
2.893407	-.493474
2.896549	-.495812
2.899690	-.498146
2.902832	-.500476
2.905973	-.502801
2.909115	-.505122
2.912257	-.507438
2.915398	-.509750
2.918540	-.512057
2.921681	-.514360
2.924823	-.516658
2.927965	-.518952
2.931106	-.521240
2.934248	-.523525
2.937389	-.525804
2.940531	-.528079
2.943673	-.530349
2.946814	-.532615
2.949956	-.534875
2.953097	-.537131
2.956239	-.539382
2.959381	-.541628
2.962522	-.543869
2.965664	-.546106
2.968805	-.548337
2.971947	-.550564
2.975088	-.552785
2.978230	-.555002
2.981372	-.557214
2.984513	-.559420
2.987655	-.561622
2.990796	-.563818
2.993938	-.566010
2.997080	-.568196
3.000221	-.570377
3.003363	-.572553
3.006504	-.574724
3.009646	-.576890
3.012788	-.579050
3.015929	-.581206
3.019071	-.583356
3.022212	-.585500
3.025354	-.587639
3.028496	-.589773
3.031637	-.591902
3.034779	-.594025
3.037920	-.596143
3.041062	-.598256
3.044204	-.600363
3.047345	-.602464
3.050487	-.604560
3.053628	-.606651
3.056770	-.608736
3.059911	-.610816
3.063053	-.612889
3.066195	-.614958
3.069336	-.617021
3.072478	-.619078
3.075619	-.621129
3.078761	-.623175
3.081903	-.625215
3.085044	-.627249
3.088186	-.629278
3.091327	-.631301
3.094469	-.633318
3.097611	-.635329
3.100752	-.637335
3.103894	-.639334
3.107035	-.641328
3.110177	-.643316
3.113319	-.645298
3.116460	-.647274
3.119602	-.649244
3.122743	-.651209
3.125885	-.653167
3.129027	-.655119
3.132168	-.657065
3.135310	-.659005
3.138451	-.660939
3.141593	-.662867
